"MB51_ID","MB51_TRANSACTION_DATE","MB51_MATERIAL_CODE","MB51_DESCRIPTION","MB51_POSTING_DATE","MB51_MATERIAL_DOC","MB51_QUANTITY","MB51_UNIT","MB51_LOCATION","MB51_BATCH","MB51_MANUFACTURE_DATE","MB51_TIME","MB51_ORDER","MB51_USERNAME","MB51_HEADER_TEXT","MB51_RESERVATION","MB51_TEXT","MB51_GOODS_RECIPIENT","MB51_PLANT","MB51_BASE_UNIT","MB51_COMPANY_CODE","MB51_COST_CENTER","MB51_DOCUMENT_DATE","MB51_ENTRY_DATE","MB51_GL","MB51_MATERIAL_DOC_YEAR","MB51_MVT","MB51_MOVEMENT_TEXT","MB51_ORDER_UNIT","MB51_NAME1","MB51_QUANTITY_PURCHASE","MB51_PURCHASE_ORDER","MB51_REFERENCE","MB51_SALES_ORDER","MB51_SALES_ORDER1","MB51_VENDOR","MB51_UNLOADING_POINT","MB51_VALUATION_TYPE","MB51_SPECIAL_STOCK","MB51_AMOUNT","FILE_LOG_ID","MB51_FLAG"
"12941805","2026-05-21","58000004","Film roll All cafe500g.420mm*900m","2026-05-21","5004965493","9.000","ROL","M003","20260521",NULL,"22:19:03",NULL,"PRONDTAN","305055712","0",NULL,NULL,"0328","PC","0003",NULL,"2026-05-21","2026-05-21",NULL,"2026","101","GR goods receipt","ROL","โรงคั่วสุวรรณภูมิ","27000.00","305055712","IV6905220",NULL,NULL,"2043579",NULL,NULL,NULL,"56250.00","9247",NULL
"12942200","2026-05-21","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-05-21","4911453125","-3759.000","BAG","M001","260505-T/B",NULL,"17:37:51","305000000036","JURASDOK",NULL,"0","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.",NULL,"0328","G","0003",NULL,"2026-05-21","2026-05-21","53001000","2026","261","GI for order",NULL,"โรงคั่วสุวรรณภูมิ","-1879500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-635233.41","9247",NULL
"12942434","2026-05-21","59100000","เมล็ดกาแฟ CPR Calibrate MF. 500 G.","2026-05-21","4911453125","4200.000","BAG","M001","260521-FG",NULL,"17:37:51","305000000036","JURASDOK",NULL,"0",NULL,NULL,"0328","G","0003",NULL,"2026-05-21","2026-05-21","53001001","2026","101","GR for order","BAG","โรงคั่วสุวรรณภูมิ","2100000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"709758.00","9247",NULL
"12942435","2026-05-21","59100000","เมล็ดกาแฟ CPR Calibrate MF. 500 G.","2026-05-21","4911453130","-4200.000","BAG","M001","260521-FG",NULL,"17:39:50",NULL,"JURASDOK",NULL,"149156818",NULL,NULL,"0328","G","0003",NULL,"2026-05-21","2026-05-21",NULL,"2026","301","TF trfr plnt to plnt",NULL,"โรงคั่วสุวรรณภูมิ","-2100000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-709758.00","9247",NULL
"12952655","2026-05-22","59000007","กาแฟมวลชน Extreme ขนาด 500 G.","2026-05-22","4911552484","-12.000","BAG","P004","020326-BBB",NULL,"16:17:22",NULL,"SONGPCHI","showroom","149199837",NULL,"7515723","0328","G","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","541","GI whse to subc.stck",NULL,"โรงคั่วสุวรรณภูมิ","-6000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,NULL,"0.00","9254",NULL
"12952656","2026-05-22","59000007","กาแฟมวลชน Extreme ขนาด 500 G.","2026-05-22","4911552484","12.000","BAG","SH01","020326-BBB",NULL,"16:17:22",NULL,"SONGPCHI","showroom","149199837",NULL,"7515723","0328","G","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","541","GI whse to subc.stck",NULL,"โรงคั่วสุวรรณภูมิ","6000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,"O","0.00","9254",NULL
"12952657","2026-05-22","59000008","กาแฟมวลชน Extreme ขนาด 250 G.","2026-05-22","4911552484","-12.000","BAG","P004","020326-BBB",NULL,"16:17:22",NULL,"SONGPCHI","showroom","149199837",NULL,"7515723","0328","G","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","541","GI whse to subc.stck",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,NULL,"0.00","9254",NULL
"12952658","2026-05-22","59000008","กาแฟมวลชน Extreme ขนาด 250 G.","2026-05-22","4911552484","12.000","BAG","SH01","020326-BBB",NULL,"16:17:22",NULL,"SONGPCHI","showroom","149199837",NULL,"7515723","0328","G","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","541","GI whse to subc.stck",NULL,"โรงคั่วสุวรรณภูมิ","3000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,"O","0.00","9254",NULL
"12953386","2026-05-22","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-05-22","4911554598","-433.000","BOX","M001","140501-BBB",NULL,"17:01:48",NULL,"RAPEESAN01",NULL,"0",NULL,"0001000244","0328","G","0003",NULL,"2026-05-22","2026-05-22","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1299000.00",NULL,"2000121390",NULL,NULL,NULL,NULL,NULL,NULL,"-438854.16","9254",NULL
"12953387","2026-05-22","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-05-22","4911554489","-1920.000","BOX","M001","140501-BBB",NULL,"16:59:29",NULL,"RAPEESAN01",NULL,"0",NULL,"0001000248","0328","G","0003",NULL,"2026-05-22","2026-05-22","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-5760000.00",NULL,"2000121389",NULL,NULL,NULL,NULL,NULL,NULL,"-1945958.40","9254",NULL
"12953388","2026-05-22","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-05-22","4911556055","-4.000","BAG","M001","140501-BBB",NULL,"17:31:22",NULL,"RAPEESAN01",NULL,"149209448","Routine 19.05.26.4 A010R007",NULL,"0328","G","0003","405053.00","2026-05-22","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-2000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-675.68","9254",NULL
"12953389","2026-05-22","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-05-22","4911554598","-527.000","BOX","M001","140502-RXT",NULL,"17:01:48",NULL,"RAPEESAN01",NULL,"0",NULL,"0001000244","0328","G","0003",NULL,"2026-05-22","2026-05-22","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1581000.00",NULL,"2000121390",NULL,NULL,NULL,NULL,NULL,NULL,"-534125.04","9254",NULL
"12953390","2026-05-22","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-05-22","4911556055","-6.000","BAG","M001","140502-RXT",NULL,"17:31:22",NULL,"RAPEESAN01",NULL,"149209448","Retain 19.05.26.4 A010R007",NULL,"0328","G","0003","405053.00","2026-05-22","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1013.52","9254",NULL
"12953391","2026-05-22","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-05-22","4911556055","-2.000","BAG","M001","140502-RXT",NULL,"17:31:22",NULL,"RAPEESAN01",NULL,"149209448","Routine 19.05.26.4 A010R007",NULL,"0328","G","0003","405053.00","2026-05-22","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-337.84","9254",NULL
"12953392","2026-05-22","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-05-22","4911556415","-10.000","BAG","M001","140502-RXT",NULL,"17:42:05",NULL,"RAPEESAN01",NULL,"149209526","top-up 19.05.26.3 A010R007",NULL,"0328","G","0003","405053.00","2026-05-22","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-5000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1689.20","9254",NULL
"12953393","2026-05-22","59000002","GOLD BLEND ALL CAFE'  ขนาด 500 G.","2026-05-22","4911556415","-3.000","BAG","M001","140502-RXT",NULL,"17:42:05",NULL,"RAPEESAN01",NULL,"149209526","ตรวจเพิ่ม 19.05.25.3 A007R002",NULL,"0328","G","0003","405053.00","2026-05-22","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-1500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-506.76","9254",NULL
"12953394","2026-05-22","57000002","เมล็ดกาแฟ Clean Arabica B","2026-05-22","4911551621","-3000.000","G","P002","161025-TTW",NULL,"15:54:07",NULL,"PRONDTAN",NULL,"149172747","RD เบิกตรวจตัวอย่างก่อนทดสอบใช้งาน",NULL,"0328","G","0003","405053.00","2026-05-21","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-802.41","9254",NULL
"12953415","2026-05-22","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-05-22","4911552688","3000.000","PC","P003","20260428",NULL,"16:30:14",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9254",NULL
"12953416","2026-05-22","58000006","All Cafe ลังกระดาษ (287*240*177 mm.)","2026-05-22","4911552688","-3000.000","PC","M003","20260428",NULL,"16:30:14",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9254",NULL
"12953417","2026-05-22","58000004","Film roll All cafe500g.420mm*900m","2026-05-22","4911552688","36000.000","PC","P003","20260430",NULL,"16:30:14",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","36000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9254",NULL
"12953418","2026-05-22","58000004","Film roll All cafe500g.420mm*900m","2026-05-22","4911552688","-36000.000","PC","M003","20260430",NULL,"16:30:14",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-36000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9254",NULL
"12953470","2026-05-22","58000002","WIPF WICOVALVE W009","2026-05-22","4911552688","-20000.000","PC","M003","25092025",NULL,"16:30:14",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","-20000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9254",NULL
"12953471","2026-05-22","58000002","WIPF WICOVALVE W009","2026-05-22","4911552688","20000.000","PC","P003","25092025",NULL,"16:30:14",NULL,"PRONDTAN",NULL,"0",NULL,NULL,"0328","PC","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","311","TF trfr within plant",NULL,"โรงคั่วสุวรรณภูมิ","20000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.00","9254",NULL
"12953472","2026-05-22","57000002","เมล็ดกาแฟ Clean Arabica B","2026-05-22","4911514718","-6600.000","G","P002","251016-TTW",NULL,"09:19:53",NULL,"PRONDTAN",NULL,"149173162","RD เบิกส่งตัวอย่างให้ Supplier ประเมิณราคา",NULL,"0328","G","0003","405053.00","2026-05-21","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-6600.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1765.30","9254",NULL
"12953479","2026-05-22","59000001","เมล็ดกาแฟ CPR Coffee Bean  MF. 500 G.","2026-05-22","4911541629","-2.000","BAG","P004","251225-RE",NULL,"14:40:59",NULL,"SONGPCHI",NULL,"0",NULL,"OTC0400","0328","G","0003",NULL,"2026-05-22","2026-05-22","51003100","2026","601","GD goods issue:delvy",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,"2000121368",NULL,NULL,NULL,NULL,NULL,NULL,"-337.98","9254",NULL
"12953567","2026-05-22","57000002","เมล็ดกาแฟ Clean Arabica B","2026-05-22","4911551305","-12000.000","G","P002","260220-TTW",NULL,"15:44:56",NULL,"PRONDTAN",NULL,"149172975","RD เบิกส่งตัวอย่างทำ Turbo Plus",NULL,"0328","G","0003","405053.00","2026-05-21","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-12000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-3209.64","9254",NULL
"12953604","2026-05-22","57000004","เมล็ดกาแฟ Clean Robusta B","2026-05-22","4911551305","-4000.000","G","P002","260306-BBB",NULL,"15:44:56",NULL,"PRONDTAN",NULL,"149172975","RD เบิกส่งตัวอย่างทำ Turbo Plus",NULL,"0328","G","0003","405053.00","2026-05-21","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-4000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-678.88","9254",NULL
"12953867","2026-05-22","59000011","กาแฟมวลชน CLASSIC ขนาด 500 G.","2026-05-22","4911552484","-12.000","BAG","P004","260428-TB",NULL,"16:17:22",NULL,"SONGPCHI","showroom","149199837",NULL,"7515723","0328","G","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","541","GI whse to subc.stck",NULL,"โรงคั่วสุวรรณภูมิ","-6000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,NULL,"0.00","9254",NULL
"12953868","2026-05-22","59000011","กาแฟมวลชน CLASSIC ขนาด 500 G.","2026-05-22","4911552484","12.000","BAG","SH01","260428-TB",NULL,"16:17:22",NULL,"SONGPCHI","showroom","149199837",NULL,"7515723","0328","G","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","541","GI whse to subc.stck",NULL,"โรงคั่วสุวรรณภูมิ","6000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,"O","0.00","9254",NULL
"12953869","2026-05-22","59000011","กาแฟมวลชน CLASSIC ขนาด 500 G.","2026-05-22","4911529763","-2.000","BAG","P004","260428-TB",NULL,"13:27:07",NULL,"THANAWIS",NULL,"149197499","เพื่อทดลองวัตถุดิบให้ลูกค้าบจ.โอเมก้ากรุ้ป","E7503644","0328","G","0003","403004.00","2026-05-22","2026-05-22","65109000","2026","929","GIส่งเสริมการขายอื่น",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-374.90","9254",NULL
"12954010","2026-05-22","54002341","สารกาแฟโรบัสต้า","2026-05-22","4911551466","-21000.000","G","M002","260514-BBB",NULL,"15:50:43",NULL,"PRONDTAN",NULL,"149173649","QA เบิกตรวจสอบรับเข้า R.TTW 12.5.26",NULL,"0328","G","0003","405053.00","2026-05-21","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-21000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-3348.41","9254",NULL
"12954011","2026-05-22","54002341","สารกาแฟโรบัสต้า","2026-05-22","4911551466","-2500.000","G","M002","260514-BBB",NULL,"15:50:43",NULL,"PRONDTAN",NULL,"149173649","QA เบิกตรวจสอบรับเข้า R.BBB 14.5.26",NULL,"0328","G","0003","405053.00","2026-05-21","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-2500.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-398.62","9254",NULL
"12954042","2026-05-22","54002340","สารกาแฟอาราบิก้า","2026-05-22","4911551466","-6000.000","G","M002","260519-TTW",NULL,"15:50:43",NULL,"PRONDTAN",NULL,"149173649","QA เบิกตรวจสอบรับเข้า A.TTW 19.5.26",NULL,"0328","G","0003","405053.00","2026-05-21","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-6000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-1562.67","9254",NULL
"12954043","2026-05-22","54002340","สารกาแฟอาราบิก้า","2026-05-22","4911551466","-19950.000","G","M002","260519-TTW",NULL,"15:50:43",NULL,"PRONDTAN",NULL,"149173649","QA เบิกตรวจสอบรับเข้า A.BBB 21.5.26",NULL,"0328","G","0003","405053.00","2026-05-21","2026-05-22","67501001","2026","927","GI ค่าวิจัยและพัฒนา",NULL,"โรงคั่วสุวรรณภูมิ","-19950.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-5195.86","9254",NULL
"12954096","2026-05-22","54002340","สารกาแฟอาราบิก้า","2026-05-22","5004997213","10014.500","KG","M002","260521-BBB",NULL,"16:11:38",NULL,"PRONDTAN","305056198,199","0",NULL,NULL,"0328","G","0003",NULL,"2026-05-21","2026-05-22",NULL,"2026","101","GR goods receipt","KG","โรงคั่วสุวรรณภูมิ","10014500.00","305056199","TIB690521004",NULL,NULL,"2039123",NULL,NULL,NULL,"2703915.00","9254",NULL
"12954097","2026-05-22","54002340","สารกาแฟอาราบิก้า","2026-05-22","5004997213","30000.000","KG","M002","260521-BBB",NULL,"16:11:38",NULL,"PRONDTAN","305056198,199","0",NULL,NULL,"0328","G","0003",NULL,"2026-05-21","2026-05-22",NULL,"2026","101","GR goods receipt","KG","โรงคั่วสุวรรณภูมิ","30000000.00","305056198","TIB690521004",NULL,NULL,"2039123",NULL,NULL,NULL,"8100000.00","9254",NULL
"12954194","2026-05-22","59000012","กาแฟมวลชน Gold Blend ขนาด 250 G.","2026-05-22","4911552484","-12.000","BAG","P004","280226-RE",NULL,"16:17:22",NULL,"SONGPCHI","showroom","149199837",NULL,"7515723","0328","G","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","541","GI whse to subc.stck",NULL,"โรงคั่วสุวรรณภูมิ","-3000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,NULL,"0.00","9254",NULL
"12954195","2026-05-22","59000012","กาแฟมวลชน Gold Blend ขนาด 250 G.","2026-05-22","4911552484","12.000","BAG","SH01","280226-RE",NULL,"16:17:22",NULL,"SONGPCHI","showroom","149199837",NULL,"7515723","0328","G","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","541","GI whse to subc.stck",NULL,"โรงคั่วสุวรรณภูมิ","3000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,"O","0.00","9254",NULL
"12954196","2026-05-22","59000013","กาแฟมวลชน Gold Blend ขนาด 500 G.","2026-05-22","4911552484","-12.000","BAG","P004","280226-RE",NULL,"16:17:22",NULL,"SONGPCHI","showroom","149199837","เบิกไว้โชว์เพื่อขายใน Campus","7515723","0328","G","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","541","GI whse to subc.stck",NULL,"โรงคั่วสุวรรณภูมิ","-6000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,NULL,"0.00","9254",NULL
"12954197","2026-05-22","59000013","กาแฟมวลชน Gold Blend ขนาด 500 G.","2026-05-22","4911529763","-2.000","BAG","P004","280226-RE",NULL,"13:27:07",NULL,"THANAWIS",NULL,"149197499","เพื่อทดลองวัตถุดิบให้ลูกค้าบจ.โอเมก้ากรุ้ป","E7503644","0328","G","0003","403004.00","2026-05-22","2026-05-22","65109000","2026","929","GIส่งเสริมการขายอื่น",NULL,"โรงคั่วสุวรรณภูมิ","-1000.00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"-350.08","9254",NULL
"12954198","2026-05-22","59000013","กาแฟมวลชน Gold Blend ขนาด 500 G.","2026-05-22","4911552484","12.000","BAG","SH01","280226-RE",NULL,"16:17:22",NULL,"SONGPCHI","showroom","149199837","เบิกไว้โชว์เพื่อขายใน Campus","7515723","0328","G","0003",NULL,"2026-05-22","2026-05-22",NULL,"2026","541","GI whse to subc.stck",NULL,"โรงคั่วสุวรรณภูมิ","6000.00",NULL,NULL,NULL,NULL,"E7515723",NULL,NULL,"O","0.00","9254",NULL
